scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
labeled-data,88,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_974.png,105.3865501,8.77092401,261.4859674,317.240421,125.6315257,29.01589963,174.1129147,16.22959924,191.1613153,46.59706267,150.671364,113.1923772,179.9733024,138.764978,157.5972767,192.0412296,241.2409918,307.1179332,153.3351766,131.3063028,376.0299084,321.5025211,189.5630277,151.0185159,252.4290046,172.861779,217.7994411,149.4202283,287.0585682,257.0382566,241.7737543,257.0382566,308.9018314,262.8986443,357.9159829,238.3915686
labeled-data,88,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_995.png,105.3865501,7.172636461,259.3549174,330.0267214,140.0161137,40.20391247,171.9818647,19.42617434,199.6855155,55.65402545,145.3437389,104.668177,175.7112023,138.764978,153.8679391,176.5911167,237.5116542,312.4455583,239.1099417,214.9500178,526.268938,331.6250089,512.4171126,302.3230705,495.3687121,242.6536687,485.7789868,271.4228446,395.209359,230.9328933,387.7506838,266.6279819,344.59692,282.0780949,259.8876799,278.8815198
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1224.png,68.6259365,206.4258176,298.7793436,307.6506957,87.27262457,261.3003568,117.1073255,240.5226186,122.4349506,222.9414556,191.1613153,260.2348317,207.6769533,235.727756,239.6427042,275.6849447,249.2324295,263.9641693,,,,,,,,,,,,,,,,,,
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1229.png,93.66577477,167.0013914,303.5742062,311.9127958,115.5090379,200.5654299,136.2867761,205.3602925,155.9989892,202.1637174,182.637115,254.9072066,217.7994411,244.2519562,238.5771792,277.8159948,255.0928172,266.6279819,,,,,,,,,,,,,,,,,,
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1253.png,112.3124628,169.6652039,306.2380188,304.9868831,129.3608634,194.7050422,148.5403139,188.311892,165.055952,187.7791295,163.4576644,241.5881437,205.0131407,238.9243311,211.4062909,269.824557,286.5258057,272.4883696,281.730943,212.2862053,601.3884528,319.9042336,588.6021525,267.1607444,547.5794387,237.3260435,569.9554644,247.4485313,480.9841242,254.374444,494.8359496,275.1521822,449.5511357,286.8729575,296.115531,286.8729575
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_151.png,331.2778571,209.0896302,570.4882269,314.0438459,534.7931383,225.6052682,516.6792127,222.4086931,544.9156261,234.1294684,490.5738494,252.243394,540.1207635,268.2262695,486.3117493,275.1521822,353.6538827,309.7817457,,,,,,,,,,,,,,,,,,
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_329.png,292.9189559,229.8673683,512.9498751,334.821584,485.2462243,264.4969319,443.1579855,244.2519562,423.9785349,250.6451064,343.5313949,243.1864312,317.9587941,269.824557,308.3690689,270.3573195,306.2380188,249.5795814,323.8191818,213.3517303,558.234689,301.2575455,,,353.1211202,229.8673683,349.3917826,222.9414556,421.3147223,237.3260435,398.4059341,218.6793555,,,540.1207635,279.4142823
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_436.png,151.736889,203.762005,443.1579855,295.3971578,169.3180521,254.374444,223.1270662,232.5311809,208.7424783,221.343168,296.6482935,239.4570936,280.665418,217.0810679,309.9673564,236.793281,418.1181472,270.8900821,312.631169,202.1637174,541.1862885,277.8159948,328.6140445,245.8502438,362.7108455,225.0725056,357.3832204,216.5483054,436.2320728,237.3260435,444.2235105,221.8759306,471.3943989,243.7191937,517.7447378,223.4742181
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_852.png,182.1043525,177.1238792,402.6680342,286.340195,389.8817339,196.8360923,358.9815079,189.9101796,353.6538827,205.8930551,289.7223808,220.8104055,308.3690689,235.727756,276.9360804,252.7761565,197.5544655,271.9556071,479.3858366,2.377773814,639.2145915,324.6990962,,,606.1833155,30.61418718,618.4368534,33.27799976,602.4539779,144.0926032,570.4882269,118.5200024,566.7588893,171.2634915,498.0325247,303.9213581
labeled-data,88,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_924.png,306.2380188,210.1551552,522.5396004,313.5110834,452.7477108,302.855833,479.9185991,239.9898561,439.4286479,247.4485313,493.237662,251.7106315,432.5027352,256.5054941,460.7391485,219.212118,330.212332,269.824557,477.7875491,7.172636461,627.4938161,323.1008087,512.4171126,39.67114996,535.8586633,24.22103698,517.7447378,68.44032584,606.1833155,124.3803901,572.0865144,133.9701154,597.6591152,178.1894042,550.7760138,301.790308
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_275.png,267.8791176,103.6026519,433.0354977,222.9414556,360.0470329,212.8189678,360.0470329,184.0497919,336.6054822,198.4343798,342.4658699,147.2891783,296.115531,157.4116661,327.0157569,129.7080152,417.0526222,133.4373528,376.0299084,155.8133785,574.750327,349.7389345,517.2119753,335.887109,533.7276133,288.4712451,498.5652872,293.2661077,504.9584374,256.5054941,465.5340112,270.3573195,467.1322987,241.5881437,387.2179213,176.5911167
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_290.png,267.3463551,96.14397669,426.6423475,230.9328933,355.7849328,222.9414556,355.7849328,182.4515043,325.4174694,195.2378047,342.9986324,141.4287906,297.7138185,152.0840409,326.4829944,126.5114401,418.6509097,133.9701154,369.1039957,149.9529908,535.3259008,348.6734094,482.5824117,338.0181591,508.687775,303.9213581,482.0496492,298.0609704,514.0154002,249.0468189,460.206386,265.0296944,460.206386,237.3260435,381.3575336,168.0669164
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_364.png,192.2268403,246.9157688,482.0496492,337.4853966,211.9390534,285.27467,227.9219289,294.3316328,228.4546914,273.5538946,315.2949816,317.7731835,313.696694,273.0211321,345.662445,296.4626828,460.206386,305.5196456,370.7022833,94.54568914,526.8017006,314.0438459,465.5340112,303.3885956,496.9669996,278.3487573,471.9271614,265.5624569,514.0154002,209.6223927,468.7305863,218.6793555,482.5824117,176.5911167,390.4144964,112.6596147
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_398.png,142.6799263,164.3375788,365.9074206,307.6506957,179.9733024,180.3204543,161.3266143,206.4258176,185.8336901,198.4343798,194.8906529,280.4798073,232.7167915,247.4485313,248.699667,277.2832323,353.1211202,227.2035557,216.733916,203.2292425,470.3288738,326.8301463,233.249554,225.6052682,242.3065168,244.2519562,259.3549174,219.212118,285.4602807,303.3885956,316.3605066,268.759032,336.6054822,300.1920205,451.6821858,270.3573195
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_527.png,108.0503627,135.0356404,359.5142704,243.1864312,125.0987632,182.9842669,158.6628018,188.311892,152.8024141,159.5427161,236.4461291,196.8360923,227.3891664,158.4771911,253.4945297,174.9928291,340.3348198,229.8673683,205.0131407,105.733702,431.9699726,185.6480794,,,241.2409918,143.0270781,239.1099417,124.3803901,295.0500059,146.2236532,304.1069687,114.7906648,332.3433821,137.699453,418.1181472,165.9358663
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_595.png,84.60881199,29.01589963,276.9360804,216.5483054,113.3779879,64.71098823,134.6884885,89.21806398,153.3351766,62.04717565,174.1129147,130.2407777,207.1441907,116.9217148,202.8820906,140.8960281,264.6825425,204.2947675,278.5343679,228.8018433,460.206386,338.0181591,304.1069687,249.5795814,295.0500059,263.4314068,322.7536568,243.1864312,330.7450945,317.7731835,372.8333333,287.4057201,385.0868712,319.9042336,419.7164348,258.1037817
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_764.png,47.31543584,187.246367,223.6598288,358.2631347,101.6572125,359.3286598,99.52616244,319.9042336,68.09317398,315.6421334,169.8508146,311.3800333,127.2298133,277.8159948,164.5231894,285.27467,211.4062909,224.0069806,233.7823166,161.1410037,392.0127839,350.271697,347.2607325,175.5255916,328.6140445,188.311892,355.7849328,193.1067547,314.2294565,246.9157688,367.5057082,250.6451064,339.2692948,285.27467,252.9617672,319.371471
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_806.png,28.13598525,82.82491378,175.7112023,358.2631347,197.0217029,123.314865,,,,,142.1471638,335.887109,63.83107385,324.1663337,100.058925,286.8729575,90.46919967,102.0043644,151.736889,103.0698894,320.6226067,294.8643953,,,184.2354025,135.5684029,204.4803782,123.314865,205.0131407,184.0497919,240.1754668,154.215091,241.2409918,190.9757046,288.6568557,279.4142823
labeled-data,88,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_859.png,-0.100428113,192.0412296,129.8936259,358.2631347,119.7711381,335.3543465,76.08461173,297.5282079,63.29831133,346.0095969,31.33256035,225.6052682,,,,,,,158.6628018,84.42320133,318.4915567,268.759032,206.0786657,249.0468189,228.9874539,218.6793555,205.5459032,212.8189678,261.4859674,172.3290165,221.5287787,165.4031038,242.3065168,151.0185159,310.5001189,125.9786776
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_1061.png,138.4178261,194.7050422,322.2208943,343.8785468,186.3664526,316.7076585,219.9304911,256.5054941,175.1784398,249.0468189,255.0928172,254.374444,197.0217029,231.4656558,255.6255797,237.3260435,304.1069687,239.4570936,362.178083,206.4258176,522.5396004,329.4939589,506.5567249,291.1350577,500.6963373,240.5226186,462.3374361,248.5140564,476.722024,224.0069806,415.9870972,237.858806,407.4628969,248.5140564,378.693721,242.1209062
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_129.png,129.8936259,16.22959924,283.8619931,343.8785468,188.4975027,28.48313711,231.6512665,64.17822571,171.9818647,62.57993816,233.7823166,244.2519562,165.055952,244.2519562,236.4461291,279.4142823,266.8135926,263.9641693,,,,,,,,,,,,,,,,,,
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_185.png,279.0671305,171.796254,431.4372101,257.0382566,410.659472,222.4086931,389.3489713,191.5084671,388.8162088,199.4999049,342.4658699,196.8360923,349.9245451,206.4258176,328.6140445,222.9414556,304.6397312,249.5795814,,,,,,,,,,,,,,,,,,
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_406.png,170.9163396,152.6168034,297.181056,261.8331193,283.3292306,187.246367,259.3549174,171.2634915,268.9446426,179.7876918,222.5943037,187.7791295,242.3065168,198.9671423,217.7994411,216.5483054,208.2097158,252.243394,267.3463551,156.346141,340.3348198,269.2917945,,,288.6568557,181.9187418,304.6397312,178.7221667,285.9930432,203.2292425,321.1553692,201.6309549,314.7622191,221.343168,283.8619931,256.5054941
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_488.png,285.4602807,100.9388393,415.4543346,243.1864312,410.1267095,114.7906648,383.4885837,124.3803901,393.078309,129.7080152,358.9815079,182.9842669,383.4885837,189.3774171,359.5142704,198.4343798,315.2949816,232.5311809,287.0585682,196.3033298,488.9755619,307.6506957,,,,,,,380.8247711,235.727756,431.4372101,270.3573195,364.3091331,255.9727316,305.7052563,234.1294684
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_536.png,97.39511238,64.71098823,450.0838982,335.3543465,125.6315257,82.29215127,181.57159,105.733702,,,208.7424783,244.2519562,231.6512665,218.6793555,257.2238673,257.5710191,423.4457724,312.4455583,177.3094898,118.5200024,344.59692,270.3573195,193.2923653,139.830503,231.6512665,138.764978,211.9390534,130.7735403,258.8221548,208.0241051,,,264.6825425,225.6052682,323.8191818,221.8759306
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_551.png,195.9561779,190.4429421,292.9189559,278.3487573,284.3947556,231.9984184,270.5429302,206.4258176,239.1099417,220.277643,,,219.3977286,226.6707932,,,,,231.118504,175.5255916,364.8418956,279.4142823,,,322.7536568,193.1067547,347.2607325,201.0981924,291.8534308,220.277643,338.2037698,212.8189678,304.6397312,224.0069806,250.2979546,269.2917945
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_624.png,216.2011535,147.8219408,316.8932691,267.693507,283.3292306,160.6082412,265.7480675,170.1979665,289.1896183,170.730729,258.2893923,211.2206802,295.5827685,205.3602925,278.0016054,212.8189678,248.1669045,261.3003568,,,,,,,,,,,,,,,,,,
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_669.png,252.4290046,146.7564157,335.5399572,234.6622309,,,301.4431561,157.4116661,319.5570817,170.1979665,265.7480675,200.5654299,,,276.4033179,221.8759306,,,271.0756927,169.1324414,398.9386966,335.3543465,,,290.7879058,194.1722797,324.8847069,184.5825544,305.7052563,225.6052682,358.4487454,217.0810679,356.8504578,241.5881437,366.4401831,324.1663337
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_745.png,194.3578904,72.70242597,293.9844809,221.343168,218.3322036,97.74226424,239.6427042,94.01292663,248.699667,91.88187656,229.5202164,151.5512784,248.1669045,152.6168034,244.9703294,176.0583541,280.665418,208.0241051,195.9561779,185.6480794,392.5455464,263.4314068,379.759246,210.6879177,354.7194078,188.8446545,342.4658699,203.2292425,290.2551433,203.762005,296.115531,228.8018433,263.084255,234.6622309,218.3322036,223.4742181
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_748.png,191.6940778,72.70242597,303.5742062,221.8759306,,,221.5287787,96.14397669,242.8392793,95.07845166,224.1925913,141.9615531,248.699667,146.2236532,247.634142,166.4686289,279.599893,203.762005,194.8906529,173.9273041,395.209359,267.1607444,382.4230586,188.311892,349.3917826,179.7876918,342.4658699,194.7050422,291.3206683,200.0326674,296.6482935,219.212118,263.084255,234.6622309,217.7994411,226.6707932
labeled-data,88,A_male_meet_with_the_other_cage_male_face_view_3_2022-08-10_15-46-01_76.png,213.0045784,173.3945416,398.4059341,261.8331193,231.118504,212.2862053,247.1013795,194.7050422,243.9048044,185.6480794,285.4602807,202.1637174,297.7138185,189.3774171,312.0984065,209.6223927,378.1609585,244.7847188,,,,,,,,,,,,,,,,,,
