scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_166.png,166.2187079,189.0750202,345.4991027,326.5501211,233.7503365,324.9422252,254.6529834,246.1553253,201.5924181,245.3513773,272.3398385,239.7237416,209.6318977,224.4487304,,,,,,,,,,,,,,,,,,,,,,
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_356.png,150.1397488,121.5433917,371.2254374,270.273764,169.4344998,152.0934141,187.9253028,160.1328937,176.6700314,140.8381427,237.7700763,245.3513773,257.8687752,206.7618753,273.1437865,233.2921579,358.3622701,243.7434814,330.2240915,186.6631763,462.8755047,317.7066936,350.3227905,225.2526783,352.7346344,204.3500314,376.8530731,193.8987079,386.5004486,242.1355855,414.6386272,213.9974069,424.2860027,242.9395334,355.1464782,291.9803589
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_373.png,175.8660834,166.5644773,331.0280395,271.077712,,,,,,,201.5924181,225.2526783,252.2411395,214.8013549,248.2213997,248.5671691,288.4187977,263.8421803,226.5148048,166.5644773,456.443921,272.6856079,242.593764,187.4671243,269.9279946,197.9184477,267.5161507,179.4276447,310.9293405,230.880314,318.9688201,196.3105518,343.0872589,226.8605742,445.1886496,251.782961
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_496.png,149.3358008,192.290812,371.2254374,287.9606191,164.610812,239.7237416,208.8279498,207.5658232,220.0832212,207.5658232,269.9279946,268.6658681,271.5358905,218.8210947,288.4187977,247.7632212,351.9306864,241.3316375,204.004262,159.3289457,412.2267833,259.0184926,220.0832212,192.290812,247.4174518,178.6236967,253.0450875,174.6039569,291.6345895,213.9974069,299.6740691,189.8789681,310.9293405,213.9974069,389.7162405,243.7434814
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_547.png,257.8687752,188.2710722,395.3438762,297.6079946,,,275.5556303,218.0171467,,,286.8109017,225.2526783,322.9885599,234.0961059,291.6345895,237.3118977,355.1464782,283.1369314,277.9674742,116.7197039,392.9320323,245.3513773,284.3990579,136.8184029,300.478017,138.4262988,284.3990579,147.2697263,297.2622252,195.5066039,336.6556752,193.8987079,335.8517272,220.4289906,,
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_665.png,247.4174518,148.0736743,414.6386272,258.2145446,286.0069538,185.0552804,,,,,261.0845671,227.6645222,300.478017,218.0171467,299.6740691,235.7040018,402.5794078,244.5474293,254.6529834,72.50256617,372.8333333,185.8592284,270.7319426,103.8565366,295.6543293,91.79731718,301.281965,92.60126514,327.8122476,150.4855182,306.9096007,150.4855182,,,,
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_715.png,308.5174966,17.03015702,446.7965455,338.6093405,378.460969,23.46174069,414.6386272,54.81571108,359.970166,66.0709825,354.3425303,236.5079498,401.7754598,254.9987528,341.4793629,238.9197936,305.3017048,274.2935038,222.4950651,128.7789233,344.6951548,227.6645222,355.1464782,198.7223957,,,,,299.6740691,181.8394886,317.3609242,217.2131987,295.6543293,206.7618753,248.2213997,240.5276895
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_84.png,184.709511,132.7986631,399.363616,291.1764109,365.5978017,201.9381875,,,,,310.1253926,226.0566263,352.7346344,259.8224406,310.9293405,254.1948048,212.0437416,237.3118977,,,,,,,,,,,,,,,,,,
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_844.png,281.987214,144.8578825,391.3241364,259.0184926,323.7925079,169.7802692,343.0872589,166.5644773,358.3622701,160.9368416,336.6556752,210.7816151,371.2254374,218.0171467,352.7346344,226.0566263,296.4582773,249.3711171,108.3344549,13.01041723,344.6951548,327.3540691,117.1778825,34.71701211,166.2187079,54.81571108,181.4937192,63.65913863,157.3752804,240.5276895,183.1016151,214.8013549,197.5726783,238.9197936,333.4398834,290.372463
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_939.png,195.1608345,115.9157559,403.3833558,333.7856528,198.3766263,155.3092059,233.7503365,142.4460386,245.0056079,145.6618304,281.987214,268.6658681,318.9688201,233.2921579,326.2043517,258.2145446,378.460969,246.9592732,116.3739345,4.97093764,270.7319426,328.158017,122.8055182,28.28542844,170.2384477,18.63805294,,,163.8068641,146.4657784,135.6686855,143.2499865,169.4344998,181.8394886,204.004262,313.6869538
labeled-data,59,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_953.png,198.3766263,179.4276447,415.4425751,313.6869538,220.0832212,258.2145446,264.3003589,222.0368865,232.1424406,213.9974069,319.7727681,279.9211395,321.380664,212.389511,355.1464782,259.0184926,380.8728129,254.9987528,108.3344549,0.951197847,269.1240467,329.765913,123.6094661,23.46174069,175.0621355,23.46174069,188.7292508,20.24594886,173.4542396,158.5249978,134.0607896,148.8776223,154.1594886,193.09476,236.9661283,309.667214
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1008.png,389.7162405,197.1144998,564.1729475,296.8040467,422.6781068,242.1355855,426.6978466,227.6645222,444.3847017,214.8013549,460.4636608,266.2540242,496.641319,253.3908569,500.6610588,271.077712,491.0136833,298.4119426,135.6686855,201.1342396,477.346568,281.5290354,153.3555406,254.9987528,183.1016151,233.2921579,191.9450426,226.8605742,261.888515,273.4895559,259.4766712,222.0368865,298.8701211,245.3513773,438.7570659,221.2329385
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1078.png,141.2963212,188.2710722,350.3227905,288.7645671,164.610812,213.193459,154.1594886,222.0368865,182.2976671,207.5658232,163.8068641,264.6461283,203.200314,242.1355855,201.5924181,268.6658681,325.4004038,275.0974518,191.1410947,183.4473845,391.3241364,272.6856079,206.4161059,221.2329385,232.9463885,210.7816151,220.8871691,197.1144998,255.4569314,249.3711171,270.7319426,220.4289906,281.183266,249.3711171,376.8530731,259.8224406
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1106.png,151.7476447,171.3881651,349.5188425,271.8816599,254.6529834,215.6053028,,,,,176.6700314,215.6053028,175.0621355,258.2145446,164.610812,255.8027008,162.1989681,275.0974518,109.9423508,178.6236967,328.6161956,326.5501211,314.9490803,250.979013,290.0266936,219.6250426,257.8687752,231.684262,227.3187528,231.684262,186.3174069,279.9211395,169.4344998,283.9408793,146.120009,286.3527232
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1108.png,154.9634365,174.6039569,272.3398385,346.6488201,249.8292956,226.8605742,239.3779722,205.9579273,233.7503365,224.4487304,170.2384477,222.0368865,179.8858232,260.6263885,163.0029161,250.1750651,197.5726783,277.5092956,192.7489906,181.0355406,399.363616,330.5698609,368.0096456,298.4119426,331.8319874,234.9000538,302.8898609,234.0961059,260.2806191,232.48821,231.3384926,275.9013997,,,,
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_1227.png,98.68707941,160.1328937,317.3609242,316.0987977,102.7068192,225.2526783,128.4331539,210.7816151,153.3555406,206.7618753,190.3371467,288.7645671,210.4358457,230.880314,237.7700763,275.0974518,254.6529834,263.8421803,,,,,,,,,,,,,,,,,,
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_161.png,291.6345895,175.4079049,601.9585016,349.8646119,573.0163751,246.9592732,549.7018843,218.8210947,544.0742485,234.9000538,472.5228802,234.0961059,484.5820996,282.3329834,461.2676088,272.6856079,368.8135935,328.961965,,,,,,,,,,,,,,,,,,
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_389.png,125.217362,204.3500314,496.641319,335.3935487,191.9450426,281.5290354,231.3384926,231.684262,184.709511,238.1158457,290.0266936,316.9027456,311.7332885,270.273764,329.4201436,310.471162,467.6991925,320.9224854,132.4528937,171.3881651,523.1716016,340.2172364,459.6597129,280.7250875,425.0899507,242.1355855,458.8557649,250.1750651,350.3227905,251.782961,363.1859578,302.4316824,327.0082997,265.4500763,159.7871243,213.193459
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_408.png,141.2963212,201.1342396,495.837371,332.9817048,175.8660834,274.2935038,182.2976671,226.8605742,225.7108569,223.6447824,224.9069089,311.2751099,281.183266,279.9211395,291.6345895,298.4119426,469.3070884,324.1382773,193.5529385,184.2513324,468.5031404,279.9211395,229.7305967,216.4092508,,,,,302.085913,254.9987528,310.1253926,228.4684702,331.0280395,238.9197936,436.3452221,259.8224406
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_568.png,164.610812,166.5644773,418.658367,282.3329834,175.0621355,193.8987079,214.4555855,190.6829161,222.4950651,193.09476,250.6332436,260.6263885,277.9674742,223.6447824,287.6148497,251.782961,380.068865,237.3118977,44.01861821,29.0893764,249.0253477,306.4514222,65.7252131,70.89467026,85.01996411,60.44334679,101.9028712,52.40386721,108.3344549,160.1328937,135.6686855,140.8381427,142.1002692,165.7605294,212.0437416,283.9408793
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_755.png,306.9096007,78.93414984,580.2519067,324.1382773,519.9558098,107.0723284,498.2492149,115.9157559,496.641319,127.9749753,491.0136833,225.2526783,525.5834455,256.6066487,487.7978914,252.5869089,359.970166,304.8435262,64.92126514,43.56043966,205.6121579,286.3527232,83.41206819,83.7578376,93.0594437,61.24729475,114.7660386,62.05124271,102.7068192,135.210507,138.0805294,128.7789233,134.8647376,147.2697263,172.6502916,269.4698161
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_810.png,126.02131,174.6039569,364.7938537,307.2553701,143.7081651,240.5276895,146.120009,213.193459,164.610812,208.3697712,169.4344998,260.6263885,205.6121579,242.1355855,204.80821,263.8421803,333.4398834,300.0198385,304.4977568,195.5066039,561.7611036,305.6474742,523.1716016,280.7250875,512.7202782,236.5079498,492.6215792,241.3316375,466.0912965,216.4092508,442.7768057,250.979013,427.5017945,225.2526783,331.8319874,234.0961059
labeled-data,59,A_male_meet_with_a_female_side_view_4_2022-08-10_15-43-20_867.png,304.4977568,90.99336922,571.4084791,308.0593181,550.5058322,127.9749753,514.3281741,129.5828712,501.4650067,143.2499865,471.7189323,267.0579722,496.641319,257.4105967,445.1886496,254.1948048,351.9306864,237.3118977,418.658367,2.559093764,616.4295648,349.8646119,627.6848362,20.24594886,597.9387618,0.951197847,576.2321669,4.97093764,595.5269179,152.897362,559.3492598,141.6420906,564.1729475,174.6039569,507.0926424,303.2356303
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_1053.png,185.513459,132.7986631,357.5583221,336.1974966,312.5372364,320.1185375,310.1253926,292.7843069,295.6543293,304.0395783,277.9674742,235.7040018,239.3779722,260.6263885,245.0056079,234.0961059,256.2608793,151.2894661,34.37124271,179.4276447,274.7516824,334.5896007,64.11731718,197.1144998,83.41206819,227.6645222,101.0989233,201.1342396,133.2568416,287.9606191,154.1594886,254.1948048,165.41476,274.2935038,238.5740242,275.0974518
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_1061.png,195.1608345,135.210507,361.5780619,329.765913,316.5569762,322.5303813,315.7530283,301.6277344,290.8306415,308.0593181,284.3990579,235.7040018,254.6529834,263.0382324,255.4569314,230.880314,256.2608793,152.0934141,122.0015702,148.0736743,269.9279946,313.6869538,135.6686855,185.0552804,138.0805294,211.585563,160.5910722,206.7618753,148.5318528,258.2145446,196.7687304,239.7237416,205.6121579,255.8027008,253.0450875,285.5487752
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_1188.png,162.1989681,121.5433917,416.2465231,194.7026559,188.7292508,170.5842171,198.3766263,158.5249978,192.7489906,138.4262988,261.888515,153.70131,251.4371916,116.7197039,288.4187977,135.210507,385.6965007,165.7605294,68.13705698,10.59857335,208.8279498,107.0723284,168.6305518,107.8762764,150.9436967,99.83679677,178.2779273,91.79731718,112.3541947,42.7564917,150.1397488,25.87358457,104.3147151,18.63805294,111.5502467,78.93414984
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_21.png,372.0293854,111.8960162,569.8005832,291.9803589,523.9755496,127.1710274,512.7202782,127.1710274,534.426873,137.6223508,488.6018394,172.996061,527.1913414,190.6829161,495.0334231,207.5658232,421.8741588,267.8619201,,,,,,,,,,,,,,,,,,
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_276.png,243.397712,103.0525886,430.7175864,234.9000538,359.970166,211.585563,355.9504262,184.2513324,329.4201436,196.3105518,338.2635711,140.8381427,298.0661732,155.3092059,325.4004038,129.5828712,417.854419,133.602611,362.3820099,144.8578825,539.2505608,322.5303813,519.9558098,315.2948497,517.5439659,269.4698161,495.0334231,283.1369314,480.5623598,234.0961059,450.8162853,258.2145446,451.6202333,233.2921579,377.6570211,168.9763212
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_337.png,261.888515,98.22890085,473.3268282,238.9197936,446.7965455,169.7802692,422.6781068,160.1328937,426.6978466,186.6631763,339.0675191,175.4079049,355.9504262,219.6250426,310.9293405,192.290812,308.5174966,123.9552355,331.0280395,66.0709825,607.5861373,227.6645222,579.4479587,67.67887842,539.2505608,71.69861821,552.1137281,90.18942127,491.0136833,121.5433917,487.7978914,158.5249978,475.7386721,136.8184029,373.6372813,150.4855182
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_4.png,321.380664,167.3684253,554.525572,279.9211395,536.8387169,230.880314,528.7992373,222.8408345,536.8387169,246.1553253,472.5228802,215.6053028,464.4834006,267.0579722,438.7570659,227.6645222,335.8517272,201.9381875,,,,,,,,,,,,,,,,,,
labeled-data,59,A_male_meet_with_a_female_top_view_1_2022-08-10_15-45-58_515.png,347.9109466,105.4644325,535.230821,254.9987528,388.1083445,156.1131539,425.8938986,152.897362,416.2465231,123.1512876,466.0912965,172.1921131,466.0912965,129.5828712,487.7978914,160.9368416,490.2097353,231.684262,157.3752804,49.99202333,326.2043517,292.7843069,229.7305967,62.85519067,195.9647824,90.99336922,224.9069089,97.42495289,211.2397936,171.3881651,253.0450875,160.9368416,240.9858681,189.8789681,277.1635262,275.0974518
